eval_id,sample_id,pair_id,pair_index,seed_group,replicate,latent_seed,condition,entity_A,entity_B,left_choice,right_choice,correct_binding,drift,A_to_B_leakage,B_to_A_leakage,left_reason,right_reason,model
eval_1372,sample_0152,pair_016,16,2,1,2021,lsda_clean,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,matches A's bold blue floral center and dotted border pattern,shares B's orange fruit motifs and loose brushwork texture,qwen3-vl-235b-a22b-instruct
eval_0506,sample_0152,pair_016,16,2,1,2021,native_SS,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"matches A's bold blue border, dotted rim, and stylized plant forms with similar color blocking",shares B's dense floral motif and painterly brushwork with orange/blue/green palette,qwen3-vl-235b-a22b-instruct
eval_0123,sample_0069,pair_016,16,2,2,2022,lsda_clean,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"shares A-alone's bold blue border, dense scattered florals, and high-contrast enamel finish",matches B-alone's earthy rim and central floral bouquet with similar brushwork and color saturation,qwen3-vl-235b-a22b-instruct
eval_1148,sample_0069,pair_016,16,2,2,2022,native_SS,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"matches A's bold blue border and dense, colorful botanical motifs",shares B's earthy rim and floral arrangement with central bouquet,qwen3-vl-235b-a22b-instruct
eval_0761,sample_0705,pair_016,16,2,3,2023,lsda_clean,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,matches A's bold blue border and vibrant primary flower colors,shares B's dense floral motif and earthy color palette with pink accents,qwen3-vl-235b-a22b-instruct
eval_1310,sample_0705,pair_016,16,2,3,2023,native_SS,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"matches A's bold blue rim, saturated primary colors, and crisp floral outlines","shares B's softer, more blended brushwork and pastel pink accents",qwen3-vl-235b-a22b-instruct
eval_1042,sample_0309,pair_016,16,3,1,3031,lsda_clean,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,plate matches A's bold blue rim and stylized flower patterns,vase shares B's dense floral motifs and dark glaze finish,qwen3-vl-235b-a22b-instruct
eval_0354,sample_0309,pair_016,16,3,1,3031,native_SS,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,plate shares A's bold blue rim and stylized poppy-like flower palette,vase shares B's earthy rim texture and dense floral motif density,qwen3-vl-235b-a22b-instruct
eval_0801,sample_0632,pair_016,16,3,2,3032,lsda_clean,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"matches vibrant multicolor flowers, blue rim, and glossy finish of A-alone","shares earthy tones, radial floral motif, and matte glaze with B-alone",qwen3-vl-235b-a22b-instruct
eval_0897,sample_0632,pair_016,16,3,2,3032,native_SS,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"matches vibrant color palette, glossy glaze, and dense floral pattern of A-alone","shares earthy tones, matte finish, and geometric floral motif with B-alone",qwen3-vl-235b-a22b-instruct
eval_1302,sample_0843,pair_016,16,3,3,3033,lsda_clean,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,A,0,1,1,0,"Matches A's color palette, dense floral patterns, and painted glaze texture.","Shares A's bright floral motifs, bold blue outlines, and glossy ceramic finish.",qwen3-vl-235b-a22b-instruct
eval_0990,sample_0843,pair_016,16,3,3,3033,native_SS,a Mexican Talavera de Puebla plate,a Romanian Horezu pottery plate,A,B,1,0,0,0,"matches A-alone’s bold blue border, yellow accents, and dense floral pattern",shares earthy rim texture and green-ground floral motif with B-alone,qwen3-vl-235b-a22b-instruct
eval_1172,sample_0709,pair_017,17,1,1,1011,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,Matches A-alone’s intricate scrolling vines and softer pastel accents within deep blue field.,Shares bold floral motifs and saturated blue-orange palette with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0709,sample_0709,pair_017,17,1,1,1011,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,shares dense blue-and-white floral patterns and underglaze cobalt finish with A-alone,shares vibrant polychrome floral motifs and rich glaze texture with B-alone,qwen3-vl-235b-a22b-instruct
eval_0368,sample_0596,pair_017,17,1,2,1012,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,"mirrors A's lighter turquoise tones, white background, and brownish-gold floral details",shares B's dense floral motifs and warm yellow/orange accents against deep blue,qwen3-vl-235b-a22b-instruct
eval_0034,sample_0596,pair_017,17,1,2,1012,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,blue-and-white floral pattern matches A-alone’s color system and motif density,white plate has embossed floral texture like B-alone's raised ornamental detail,qwen3-vl-235b-a22b-instruct
eval_0731,sample_0320,pair_017,17,1,3,1013,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,dense blue-and-white geometric floral pattern mirrors A-alone's design,vibrant floral motifs with orange/yellow petals and green leaves match B-alone,qwen3-vl-235b-a22b-instruct
eval_0976,sample_0320,pair_017,17,1,3,1013,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,"Features dense blue-and-white geometric-floral patterns with symmetrical layout, mirroring A-alone’s motif and finish.","Uses warm floral motifs with orange, yellow, and green against blue, matching B-alone’s color system and decorative style.",qwen3-vl-235b-a22b-instruct
eval_1680,sample_0171,pair_017,17,2,1,2021,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,matches A's blue-and-white geometric medallion and restrained color palette,shares B's orange-red floral motifs and dense polychrome border pattern,qwen3-vl-235b-a22b-instruct
eval_0724,sample_0171,pair_017,17,2,1,2021,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,"matches A's cooler blue-green palette and simpler, sparser vine pattern on rim","shares B's warmer orange-red floral accents and denser, multi-color border motifs",qwen3-vl-235b-a22b-instruct
eval_0047,sample_0043,pair_017,17,2,2,2022,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,"matches A's geometric medallion, cobalt blue field, and stylized daisy pattern",shares B's floral motifs and green-blue palette with naturalistic leaves,qwen3-vl-235b-a22b-instruct
eval_0648,sample_0043,pair_017,17,2,2,2022,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,mirrors A's geometric radial patterns and dominant cobalt blue with white accents,shares B's floral motifs and vibrant color palette with green leaves and blue petals,qwen3-vl-235b-a22b-instruct
eval_0563,sample_0870,pair_017,17,2,3,2023,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,mirrors A's geometric lattice pattern and restrained blue-red-green color system,shares B's dense floral motifs and vibrant polychrome palette with green accents,qwen3-vl-235b-a22b-instruct
eval_1512,sample_0870,pair_017,17,2,3,2023,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,matches A-alone’s intricate geometric-floral pattern and color distribution,shares dense floral motifs and blue-white palette with B-alone,qwen3-vl-235b-a22b-instruct
eval_1492,sample_0781,pair_017,17,3,1,3031,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,matches A's radial blue-and-orange pattern and border design,shares B's dense floral motifs and red-orange center accent,qwen3-vl-235b-a22b-instruct
eval_0269,sample_0781,pair_017,17,3,1,3031,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,matches A's blue-and-white radial pattern and border design,shares B's dense floral motifs and orange-red center accents,qwen3-vl-235b-a22b-instruct
eval_1078,sample_0845,pair_017,17,3,2,3032,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,Matches A's dominant cobalt blue floral patterns and dense geometric border design.,Shares B's vibrant red-orange floral motifs and green foliage against white ground.,qwen3-vl-235b-a22b-instruct
eval_1733,sample_0845,pair_017,17,3,2,3032,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,"Matches A's dominant cobalt blue palette, geometric symmetry, and fine-line underglaze decoration.","Shares B's vibrant red-orange floral motifs and dense, naturalistic botanical texture.",qwen3-vl-235b-a22b-instruct
eval_1330,sample_0761,pair_017,17,3,3,3033,lsda_clean,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,A,B,1,0,0,0,"matches A's cool blue palette, white ground, and turquoise banding",shares B's warm-toned rim and dense floral motifs with orange accents,qwen3-vl-235b-a22b-instruct
eval_0740,sample_0761,pair_017,17,3,3,3033,native_SS,an Ottoman İznik ceramic plate,an Armenian Kütahya ceramic plate,B,B,0,1,0,1,"Matches B's color palette, radial symmetry, and ornate floral border design.",Shares B's vibrant red-orange floral motifs and dense polychrome pattern.,qwen3-vl-235b-a22b-instruct
eval_0995,sample_0783,pair_018,18,1,1,1011,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,Matches A's vibrant cobalt blue field and repeating diamond/square mosaic pattern.,Shares B's earthy terracotta base and geometric triangular motifs with white accents.,qwen3-vl-235b-a22b-instruct
eval_0172,sample_0783,pair_018,18,1,1,1011,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,features similar matte terracotta finish and angular black/white pattern language as B-alone,shares earthy clay body and geometric black/white/brown painted motifs with B-alone,qwen3-vl-235b-a22b-instruct
eval_1580,sample_0582,pair_018,18,1,2,1012,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,Floral motifs with blue/white glaze and glossy finish match A-alone.,Geometric patterns with earthy tones and matte finish match B-alone.,qwen3-vl-235b-a22b-instruct
eval_0513,sample_0582,pair_018,18,1,2,1012,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,matt earth-toned finish and angular motifs align with B-alone,earthenware texture and geometric banding match B-alone,qwen3-vl-235b-a22b-instruct
eval_1653,sample_0231,pair_018,18,1,3,1013,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,vibrant blue ground with radial floral motif matches A-alone,geometric patterns and earthy color palette match B-alone,qwen3-vl-235b-a22b-instruct
eval_0874,sample_0231,pair_018,18,1,3,1013,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,mirrors vibrant blue/yellow palette and starburst motif of A-alone,shares earthy geometric patterns and matte finish with B-alone,qwen3-vl-235b-a22b-instruct
eval_0285,sample_0649,pair_018,18,2,1,2021,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,vibrant turquoise glaze and floral motifs match A-alone,geometric patterns and earthy color palette match B-alone,qwen3-vl-235b-a22b-instruct
eval_0890,sample_0649,pair_018,18,2,1,2021,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,matches B-alone’s angular patterns and matte finish,shares earthy tones and geometric motifs with B-alone,qwen3-vl-235b-a22b-instruct
eval_0635,sample_0059,pair_018,18,2,2,2022,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,vibrant multicolor tile-like motifs and glaze finish align with A-alone,geometric patterns and earthy tones match B-alone's surface style,qwen3-vl-235b-a22b-instruct
eval_0364,sample_0059,pair_018,18,2,2,2022,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,Matches B-alone’s monochrome linear patterns and unglazed ceramic texture.,"Shares earthy tones, matte finish, and geometric black-on-cream motifs with B-alone.",qwen3-vl-235b-a22b-instruct
eval_1341,sample_0066,pair_018,18,2,3,2023,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,"white ground with black, red, and blue floral/geometric motifs and glossy finish like A-alone",earth-toned glaze with geometric diamond patterns and matte finish like B-alone,qwen3-vl-235b-a22b-instruct
eval_1635,sample_0066,pair_018,18,2,3,2023,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,"Matches A-alone’s white ground, dense polychrome floral/linear patterns, and black accents.",Shares earthy clay base and geometric triangular motifs with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0147,sample_0016,pair_018,18,3,1,3031,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,blue star motifs and intricate line work mirror A-alone,geometric patterns and earthy color palette match B-alone,qwen3-vl-235b-a22b-instruct
eval_1468,sample_0016,pair_018,18,3,1,3031,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,"Matches B-alone’s angular patterns and matte, rustic finish.",Shares earthy tones and geometric motifs with B-alone.,qwen3-vl-235b-a22b-instruct
eval_1724,sample_0473,pair_018,18,3,2,3032,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,Matches A-alone’s vibrant polychrome palette and intricate floral-geometric patterns.,Shares earthy tones and geometric black/white/orange motifs with B-alone.,qwen3-vl-235b-a22b-instruct
eval_0182,sample_0473,pair_018,18,3,2,3032,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,A,B,1,0,0,0,colorful mosaic-like pattern with blue accents and glossy finish resemble A-alone,geometric black/ochre motifs and matte earthy finish match B-alone,qwen3-vl-235b-a22b-instruct
eval_0756,sample_0559,pair_018,18,3,3,3033,lsda_clean,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,"Matches B-alone’s angular patterns, color palette, and painted texture.","Shares earthy tones, geometric motifs, and matte finish with B-alone.",qwen3-vl-235b-a22b-instruct
eval_1774,sample_0559,pair_018,18,3,3,3033,native_SS,a Moroccan Fes ceramic bowl,an Algerian Kabyle pottery bowl,B,B,0,1,0,1,Matches B-alone’s carved linear motifs and unglazed terracotta texture.,Shares earthy matte finish and geometric banding with B-alone.,qwen3-vl-235b-a22b-instruct
eval_1651,sample_0350,pair_019,19,1,1,1011,lsda_clean,a Japanese Raku tea bowl,a Japanese Onta ware bowl,A,B,1,0,0,0,"crackle glaze, dark abstract patterns, and fiery red interior match A-alone",white ground with ink-wash landscape painting and thin brown rim matches B-alone,qwen3-vl-235b-a22b-instruct
eval_1609,sample_0350,pair_019,19,1,1,1011,native_SS,a Japanese Raku tea bowl,a Japanese Onta ware bowl,A,B,1,0,0,0,matches A-alone’s crackled black-and-white surface with fiery red rim,shares creamy off-white glaze and subtle brown linear texture with B-alone,qwen3-vl-235b-a22b-instruct
eval_0420,sample_0642,pair_019,19,1,2,1012,lsda_clean,a Japanese Raku tea bowl,a Japanese Onta ware bowl,A,B,1,0,0,0,"matches crackled glaze, cloud motifs, and dark glossy finish of A-alone",shares muted earth tones and ink-wash landscape motif with B-alone,qwen3-vl-235b-a22b-instruct
